Method,System,Amplitude,NoiseStd,Replicate,Output,RMSE,MAE,R2,PICP,MPIW,NMPIW,Violations,MaxExcess,MinSlack
MANFIZ_validation,2,1.15,0.01,10,1,0.012258204921439753,0.010110467022674641,0.9991501732094653,1.0,0.33752558928381854,0.1720542818112057,0,0.0,0.09515675309074995
MANFIZ_validation,2,1.15,0.01,10,2,0.012158483516722223,0.00999240511275775,0.9987029737046169,1.0,0.31199734781385136,0.19966021835737355,0,0.0,0.0600764360361236
MANFIZ_noise,2,1.15,0.02,10,1,0.022018055907447976,0.018550272629597533,0.9972676937702848,1.0,0.44603837829139525,0.22513662210180235,0,0.0,0.13594799787856038
MANFIZ_noise,2,1.15,0.02,10,2,0.0219664098261696,0.01853117602135257,0.9957746940492556,1.0,0.4181818239365966,0.2630771167804736,0,0.0,0.09138506789960033
MANFIZ_validation,2,1.15,0.02,10,1,0.022018055907447976,0.018550272629597533,0.9972676937702848,1.0,0.337581215504086,0.17039317297032847,0,0.0,0.07873953607901826
MANFIZ_validation,2,1.15,0.02,10,2,0.0219664098261696,0.01853117602135257,0.9957746940492556,1.0,0.3120842541713924,0.1963314067720994,0,0.0,0.04149577335946668
MANFIZ_noise,2,1.15,0.005,11,1,0.00829345257124424,0.00644085974971365,0.9996290767590655,1.0,0.4464383352276294,0.2002260521604847,0,0.0,0.1564467141327796
MANFIZ_noise,2,1.15,0.005,11,2,0.008080509658042061,0.006386598107512817,0.9994082486958117,1.0,0.4157027710635177,0.265331044921903,0,0.0,0.11909095212970336
MANFIZ_validation,2,1.15,0.005,11,1,0.00829345257124424,0.00644085974971365,0.9996290767590655,1.0,0.33781525358156805,0.15150897502953575,0,0.0,0.0994932113246762
MANFIZ_validation,2,1.15,0.005,11,2,0.008080509658042061,0.006386598107512817,0.9994082486958117,1.0,0.3098527808205653,0.19777006031676433,0,0.0,0.06888205926842114
MANFIZ_noise,2,1.15,0.01,11,1,0.012381660495089859,0.010147408012308533,0.9991739133309371,1.0,0.44646861841443974,0.19916392619787437,0,0.0,0.1488943320287581
MANFIZ_noise,2,1.15,0.01,11,2,0.011978308014941638,0.009880284213171706,0.998701708523874,1.0,0.41573921023400967,0.2648871814293451,0,0.0,0.11121249649592721
MANFIZ_validation,2,1.15,0.01,11,1,0.012381660495089859,0.010147408012308533,0.9991739133309371,1.0,0.3378455367683788,0.15070856220572937,0,0.0,0.09225664291755967
MANFIZ_validation,2,1.15,0.01,11,2,0.011978308014941638,0.009880284213171706,0.998701708523874,1.0,0.3098892199910573,0.1974451291052517,0,0.0,0.06100360363464501
MANFIZ_noise,2,1.15,0.02,11,1,0.022139618463374432,0.018648268536274826,0.9973650843437372,1.0,0.44655414068953175,0.19708455962107002,0,0.0,0.1327909981103244
MANFIZ_noise,2,1.15,0.02,11,2,0.021365235316874138,0.018123803421484456,0.9958879291892011,1.0,0.4158443047705851,0.2640245806305681,0,0.0,0.09548068813867838
MANFIZ_validation,2,1.15,0.02,11,1,0.022139618463374432,0.018648268536274826,0.9973650843437372,1.0,0.3379310590434708,0.14914427587889914,0,0.0,0.07730891809550777
MANFIZ_validation,2,1.15,0.02,11,2,0.021365235316874138,0.018123803421484456,0.9958879291892011,1.0,0.30999431452763276,0.19681914108736423,0,0.0,0.045271795277396165
MANFIZ_noise,2,1.15,0.005,12,1,0.00818929719154868,0.006327110610772026,0.9996399449005995,1.0,0.4457569654295212,0.2197608624001468,0,0.0,0.16026118996441283
MANFIZ_noise,2,1.15,0.005,12,2,0.008401019039466828,0.006394626709709269,0.999352156595125,1.0,0.4150055573277883,0.26582985512986423,0,0.0,0.12568854455355846
MANFIZ_validation,2,1.15,0.005,12,1,0.00818929719154868,0.006327110610772026,0.9996399449005995,1.0,0.3371449634264889,0.16621449278998593,0,0.0,0.10324933710309372
MANFIZ_validation,2,1.15,0.005,12,2,0.008401019039466828,0.006394626709709269,0.999352156595125,1.0,0.3092067090861829,0.19806090118605335,0,0.0,0.075098854123599
MANFIZ_noise,2,1.15,0.01,12,1,0.012105386602301003,0.009952592565125516,0.9992143200081739,1.0,0.4457709633380153,0.21870927730244677,0,0.0,0.1495033098823592
MANFIZ_noise,2,1.15,0.01,12,2,0.0122527244201324,0.009960530253759004,0.9986226578824865,1.0,0.4150273501688856,0.2641438642825355,0,0.0,0.12012573096100687
MANFIZ_validation,2,1.15,0.01,12,1,0.012105386602301003,0.009952592565125516,0.9992143200081739,1.0,0.33715896133498313,0.1654208076215655,0,0.0,0.09249145702104009
MANFIZ_validation,2,1.15,0.01,12,2,0.0122527244201324,0.009960530253759004,0.9986226578824865,1.0,0.30922850192727924,0.19680826194257545,0,0.0,0.07036195491021394
MANFIZ_noise,2,1.15,0.02,12,1,0.021500328662471577,0.018163302659290326,0.9975301782498392,1.0,0.4458238989175398,0.21664832569019774,0,0.0,0.1279886736854927
MANFIZ_noise,2,1.15,0.02,12,2,0.021630574230429963,0.01825311943907076,0.9957178651647371,1.0,0.41509785849522746,0.26019043136055314,0,0.0,0.10091816792417516
MANFIZ_validation,2,1.15,0.02,12,1,0.021500328662471577,0.018163302659290326,0.9975301782498392,1.0,0.33721189691450887,0.16386827410267774,0,0.0,0.07097682082417359
MANFIZ_validation,2,1.15,0.02,12,2,0.021630574230429963,0.01825311943907076,0.9957178651647371,1.0,0.3092990102536214,0.19387390527385043,0,0.0,0.05064934984245022
MANFIZ_noise,2,1.15,0.005,13,1,0.008040308878867029,0.006331243353142606,0.999637039522488,1.0,0.44571578100445874,0.1870454706997647,0,0.0,0.15895239109412712
MANFIZ_noise,2,1.15,0.005,13,2,0.008756839767215386,0.006761649135183303,0.9993226234176928,1.0,0.4147903711955741,0.24295867829507678,0,0.0,0.11494215328136173
MANFIZ_validation,2,1.15,0.005,13,1,0.008040308878867029,0.006331243353142606,0.999637039522488,1.0,0.3371422741587241,0.14148239315353484,0,0.0,0.1028595735604723
MANFIZ_validation,2,1.15,0.005,13,2,0.008756839767215386,0.006761649135183303,0.9993226234176928,1.0,0.3086506027891949,0.1807885325122072,0,0.0,0.06378643515259846
MANFIZ_noise,2,1.15,0.01,13,1,0.012159693134346868,0.010081100439881146,0.9991704531786163,1.0,0.4457294696182961,0.18633826431771247,0,0.0,0.1515833098327149
MANFIZ_noise,2,1.15,0.01,13,2,0.012753185335350213,0.010515238516245272,0.9985645239024218,1.0,0.41479937569362907,0.24069196952479907,0,0.0,0.10833500923004527
MANFIZ_validation,2,1.15,0.01,13,1,0.012159693134346868,0.010081100439881146,0.9991704531786163,1.0,0.33715596277256016,0.1409488516907057,0,0.0,0.09549049229906008
MANFIZ_validation,2,1.15,0.01,13,2,0.012753185335350213,0.010515238516245272,0.9985645239024218,1.0,0.3086596072872484,0.17910318371739994,0,0.0,0.05717929110128199
MANFIZ_noise,2,1.15,0.02,13,1,0.02186685764294716,0.018465046150212442,0.9973234947328975,1.0,0.44578232902343057,0.18495047470778825,0,0.0,0.13684782030860942
MANFIZ_noise,2,1.15,0.02,13,2,0.022488075107967548,0.019128020361605925,0.9955505763925343,1.0,0.414850545383681,0.23630228323419306,0,0.0,0.09512574689200418
MANFIZ_validation,2,1.15,0.02,13,1,0.02186685764294716,0.018465046150212442,0.9973234947328975,1.0,0.33720882217769443,0.13990445039408617,0,0.0,0.08075500277495462
MANFIZ_validation,2,1.15,0.02,13,2,0.022488075107967548,0.019128020361605925,0.9955505763925343,1.0,0.3087107769773018,0.17584419803828413,0,0.0,0.04397002876324091
MANFIZ_noise,2,1.15,0.005,14,1,0.008259301763465413,0.006515654806597686,0.9996169554514736,1.0,0.44635075479862996,0.21114776390925377,0,0.0,0.1588890024044325
MANFIZ_noise,2,1.15,0.005,14,2,0.008636493754562644,0.006716404861288675,0.999362499846412,1.0,0.4177410442869741,0.254052122728084,0,0.0,0.11419144084660564
MANFIZ_validation,2,1.15,0.005,14,1,0.008259301763465413,0.006515654806597686,0.9996169554514736,1.0,0.3378812280737363,0.15983588020786063,0,0.0,0.10224334017213282
MANFIZ_validation,2,1.15,0.005,14,2,0.008636493754562644,0.006716404861288675,0.999362499846412,1.0,0.3116751415673661,0.1895474059818988,0,0.0,0.06396745733367128
MANFIZ_noise,2,1.15,0.01,14,1,0.012163781173023112,0.010075600264152601,0.9991689760997347,1.0,0.4463613518699954,0.210619285853043,0,0.0,0.1522174575964907
MANFIZ_noise,2,1.15,0.01,14,2,0.012694560288202523,0.010447240644664063,0.9986239204958056,1.0,0.41775635473895817,0.2516317726146149,0,0.0,0.10572035334072177
MANFIZ_validation,2,1.15,0.01,14,1,0.012163781173023112,0.010075600264152601,0.9991689760997347,1.0,0.3378918251451027,0.15943704491774716,0,0.0,0.09386411059287025
MANFIZ_validation,2,1.15,0.01,14,2,0.012694560288202523,0.010447240644664063,0.9986239204958056,1.0,0.31169045201935003,0.1877439326989739,0,0.0,0.0554963698277874
MANFIZ_noise,2,1.15,0.02,14,1,0.021614918286393614,0.01830439808767514,0.9973766714323555,1.0,0.44640696102081123,0.20958176336526535,0,0.0,0.1341453975217613
MANFIZ_noise,2,1.15,0.02,14,2,0.022444726615897446,0.01911199357988902,0.9957118897314473,1.0,0.41781407918004393,0.2469433640932944,0,0.0,0.08878411067862532
MANFIZ_validation,2,1.15,0.02,14,1,0.021614918286393614,0.01830439808767514,0.9973766714323555,1.0,0.33793743429591705,0.15865685253857398,0,0.0,0.07710565434075473
MANFIZ_validation,2,1.15,0.02,14,2,0.022444726615897446,0.01911199357988902,0.9957118897314473,1.0,0.3117481764604354,0.18425454593624638,0,0.0,0.03856012716569095
MANFIZ_noise,2,1.15,0.005,15,1,0.008220788460075948,0.006302147929858047,0.9996100222747547,1.0,0.445344811416537,0.1919107750281154,0,0.0,0.15588502036429439
MANFIZ_noise,2,1.15,0.005,15,2,0.008315997746951792,0.00643222223355266,0.9994179093753993,1.0,0.4152688434062426,0.2569298669249651,0,0.0,0.11823577028422302
MANFIZ_validation,2,1.15,0.005,15,1,0.008220788460075948,0.006302147929858047,0.9996100222747547,1.0,0.33684656190604695,0.1451560298981067,0,0.0,0.10037329429083766
MANFIZ_validation,2,1.15,0.005,15,2,0.008315997746951792,0.00643222223355266,0.9994179093753993,1.0,0.30916124676235973,0.1912803217729079,0,0.0,0.0681933276005337
MANFIZ_noise,2,1.15,0.01,15,1,0.01213017358811898,0.009886205605590812,0.9991506543775964,1.0,0.4453530302074618,0.19136489660917236,0,0.0,0.14794089747858216
MANFIZ_noise,2,1.15,0.01,15,2,0.012244408214135935,0.010065046465694318,0.9987401591809427,1.0,0.415291793055989,0.25551530791652455,0,0.0,0.10972948355487469
MANFIZ_validation,2,1.15,0.01,15,1,0.01213017358811898,0.009886205605590812,0.9991506543775964,1.0,0.33685478069697183,0.1447440028652159,0,0.0,0.09242917140512544
MANFIZ_validation,2,1.15,0.01,15,2,0.012244408214135935,0.010065046465694318,0.9987401591809427,1.0,0.3091841964121065,0.19023081233515193,0,0.0,0.05963409780990089
MANFIZ_noise,2,1.15,0.02,15,1,0.02169174455449948,0.01827212666522336,0.9972845996705363,1.0,0.4453952496832808,0.18950609429615187,0,0.0,0.1320529450510815
MANFIZ_noise,2,1.15,0.02,15,2,0.021736199761358682,0.01836404959205226,0.9960479937983253,1.0,0.4153681113976243,0.25237170729753433,0,0.0,0.09040689455592979
MANFIZ_validation,2,1.15,0.02,15,1,0.02169174455449948,0.01827212666522336,0.9972845996705363,1.0,0.3368970001727906,0.14334242389930035,0,0.0,0.07654121897762478
MANFIZ_validation,2,1.15,0.02,15,2,0.021736199761358682,0.01836404959205226,0.9960479937983253,1.0,0.3092605147537428,0.18790225336629623,0,0.0,0.03915036859895608
MANFIZ_noise,2,1.15,0.005,16,1,0.008312436526946715,0.006552846498528369,0.9996252532983614,1.0,0.44658010725497416,0.2206539840988839,0,0.0,0.15855313225832895
MANFIZ_noise,2,1.15,0.005,16,2,0.008445758232589964,0.006676053829390646,0.9993773080596455,1.0,0.41604059966502677,0.25308394740394063,0,0.0,0.12279795585590991
MANFIZ_validation,2,1.15,0.005,16,1,0.008312436526946715,0.006552846498528369,0.9996252532983614,1.0,0.33804980803175616,0.1670294662800143,0,0.0,0.1010514667112603
MANFIZ_validation,2,1.15,0.005,16,2,0.008445758232589964,0.006676053829390646,0.9993773080596455,1.0,0.31021993659580577,0.1887115973303568,0,0.0,0.07281090864644775
MANFIZ_noise,2,1.15,0.01,16,1,0.012485082591729611,0.010350477164195326,0.9991541848059211,1.0,0.4465702242269239,0.2194342606061887,0,0.0,0.152797901128285
MANFIZ_noise,2,1.15,0.01,16,2,0.012351478568098649,0.01024900642634086,0.9986685036261441,1.0,0.41603455370549286,0.25229345317449187,0,0.0,0.1155851232900296
MANFIZ_validation,2,1.15,0.01,16,1,0.012485082591729611,0.010350477164195326,0.9991541848059211,1.0,0.3380399250037044,0.16610498634782728,0,0.0,0.09529623558121636
MANFIZ_validation,2,1.15,0.01,16,2,0.012351478568098649,0.01024900642634086,0.9986685036261441,1.0,0.31021389063627197,0.18812123414807094,0,0.0,0.06559807608056742
MANFIZ_noise,2,1.15,0.02,16,1,0.022374444672207252,0.019046024415522417,0.9972832199941825,1.0,0.4465753476509176,0.21704676468119863,0,0.0,0.1372937627164529
MANFIZ_noise,2,1.15,0.02,16,2,0.021750988934242713,0.01857393367052813,0.9958779261229532,1.0,0.4160464974336742,0.25003103400805265,0,0.0,0.10116156809464524
MANFIZ_validation,2,1.15,0.02,16,1,0.022374444672207252,0.019046024415522417,0.9972832199941825,1.0,0.33804504842769784,0.16429833053633894,0,0.0,0.08107306812620393
MANFIZ_validation,2,1.15,0.02,16,2,0.021750988934242713,0.01857393367052813,0.9958779261229532,1.0,0.31022583436445395,0.18643609937978342,0,0.0,0.05117452088518308
MANFIZ_noise,2,1.15,0.005,17,1,0.008066358676987025,0.006346601792214804,0.9996327798788424,1.0,0.4463896393119195,0.20905656821456142,0,0.0,0.16555648175205329
MANFIZ_noise,2,1.15,0.005,17,2,0.007639199878592997,0.006047890944732109,0.9994869418399182,1.0,0.41741000993798116,0.26814696947884775,0,0.0,0.1255957478253091
MANFIZ_validation,2,1.15,0.005,17,1,0.008066358676987025,0.006346601792214804,0.9996327798788424,1.0,0.33792782502436297,0.15826091195284095,0,0.0,0.10706384821046777
MANFIZ_validation,2,1.15,0.005,17,2,0.007639199878592997,0.006047890944732109,0.9994869418399182,1.0,0.31137790554497835,0.2000312396604062,0,0.0,0.07568053729792557
MANFIZ_noise,2,1.15,0.01,17,1,0.012142941176381521,0.009996275073083899,0.9991684938630229,1.0,0.44640054826332504,0.20919871723550798,0,0.0,0.15927285697557325
MANFIZ_noise,2,1.15,0.01,17,2,0.011551818874532185,0.009524251629661222,0.9988276218989812,1.0,0.41743040293754136,0.26663227707437354,0,0.0,0.11573415430335535
MANFIZ_validation,2,1.15,0.01,17,1,0.012142941176381521,0.009996275073083899,0.9991684938630229,1.0,0.3379387339757697,0.15836976438976028,0,0.0,0.10203070804970232
MANFIZ_validation,2,1.15,0.01,17,2,0.011551818874532185,0.009524251629661222,0.9988276218989812,1.0,0.31139829854453854,0.198904624181002,0,0.0,0.06626695361951461
MANFIZ_noise,2,1.15,0.02,17,1,0.02179455376585346,0.018363110011164866,0.9973279621395241,1.0,0.44644316874416634,0.20793639794930463,0,0.0,0.14041377943242261
MANFIZ_noise,2,1.15,0.02,17,2,0.02084189326798518,0.01756859950129705,0.9961938685422951,1.0,0.41749565508722924,0.26366953862587406,0,0.0,0.09601548004137117
MANFIZ_validation,2,1.15,0.02,17,1,0.02179455376585346,0.018363110011164866,0.9973279621395241,1.0,0.33798135445661087,0.15741897365666244,0,0.0,0.08495404701548265
MANFIZ_validation,2,1.15,0.02,17,2,0.02084189326798518,0.01756859950129705,0.9961938685422951,1.0,0.31146355069422743,0.19670492305642093,0,0.0,0.04654827935753042
MANFIZ_noise,2,1.15,0.005,18,1,0.008584985562826388,0.006641232997244134,0.9996069739887282,1.0,0.44431790665487086,0.1701003707508536,0,0.0,0.1633298099397908
MANFIZ_noise,2,1.15,0.005,18,2,0.008617005073899698,0.006595137345432285,0.9993036180869859,1.0,0.41333639248338583,0.24712967303064715,0,0.0,0.11944373392252462
MANFIZ_validation,2,1.15,0.005,18,1,0.008584985562826388,0.006641232997244134,0.9996069739887282,1.0,0.3357037032012351,0.128519070516148,0,0.0,0.10735345100209714
MANFIZ_validation,2,1.15,0.005,18,2,0.008617005073899698,0.006595137345432285,0.9993036180869859,1.0,0.3074157058368316,0.1838007595012227,0,0.0,0.0689725506683916
MANFIZ_noise,2,1.15,0.01,18,1,0.01264475136760236,0.010448413366135995,0.9991477619995459,1.0,0.4443207812488919,0.16992342546488926,0,0.0,0.15697536139691143
MANFIZ_noise,2,1.15,0.01,18,2,0.012498340931062191,0.010203624654622797,0.9985357175028403,1.0,0.41334141138139857,0.2453160359491608,0,0.0,0.11416607802933548
MANFIZ_validation,2,1.15,0.01,18,1,0.01264475136760236,0.010448413366135995,0.9991477619995459,1.0,0.3357065777952555,0.12838564851665354,0,0.0,0.10565455080728783
MANFIZ_validation,2,1.15,0.01,18,2,0.012498340931062191,0.010203624654622797,0.9985357175028403,1.0,0.30742072473484566,0.1824526444338849,0,0.0,0.06425655702732071
MANFIZ_noise,2,1.15,0.02,18,1,0.02243103060998255,0.01903855615051184,0.9973228110632425,1.0,0.44435588609982984,0.1695818469811066,0,0.0,0.13874597355113363
MANFIZ_noise,2,1.15,0.02,18,2,0.02194670988706569,0.01852279043381112,0.9954958085167175,1.0,0.4133849327140288,0.2417871779684421,0,0.0,0.09639865306914053
MANFIZ_validation,2,1.15,0.02,18,1,0.02243103060998255,0.01903855615051184,0.9973228110632425,1.0,0.33574168264619364,0.12813084384099907,0,0.0,0.08598531348440056
MANFIZ_validation,2,1.15,0.02,18,2,0.02194670988706569,0.01852279043381112,0.9954958085167175,1.0,0.30746424606747536,0.17983459603806376,0,0.0,0.045161688262874075
MANFIZ_noise,2,1.15,0.005,19,1,0.008323636299288827,0.006483476810285724,0.9996131172904049,1.0,0.44525146205722865,0.18303774175401885,0,0.0,0.1528282782249283
MANFIZ_noise,2,1.15,0.005,19,2,0.00904757484860728,0.006889544994547821,0.999291219143712,1.0,0.41466354436955194,0.25103542549695695,0,0.0,0.12317363643949819
MANFIZ_validation,2,1.15,0.005,19,1,0.008323636299288827,0.006483476810285724,0.9996131172904049,1.0,0.3366774112342846,0.13840420145322713,0,0.0,0.09744237413256085
MANFIZ_validation,2,1.15,0.005,19,2,0.00904757484860728,0.006889544994547821,0.999291219143712,1.0,0.30854800824927286,0.18679356212723844,0,0.0,0.07242100706355242
MANFIZ_noise,2,1.15,0.01,19,1,0.012417643016068979,0.01023732955713805,0.9991395977506821,1.0,0.44527970217825436,0.18193963554874468,0,0.0,0.14355385920279695
MANFIZ_noise,2,1.15,0.01,19,2,0.012806521032809593,0.010450183687003078,0.9985820285438343,1.0,0.41470241670448027,0.2501065171461796,0,0.0,0.11396942107679643
MANFIZ_validation,2,1.15,0.01,19,1,0.012417643016068979,0.01023732955713805,0.9991395977506821,1.0,0.33670565135531033,0.13757668089317984,0,0.0,0.08816795511042949
MANFIZ_validation,2,1.15,0.01,19,2,0.012806521032809593,0.010450183687003078,0.9985820285438343,1.0,0.3085868805842001,0.18610836790690086,0,0.0,0.06321679170085066
MANFIZ_noise,2,1.15,0.02,19,1,0.022121132443503628,0.018680147551783915,0.997275919299885,1.0,0.4453568258410362,0.17979122126883287,0,0.0,0.125005774056268
MANFIZ_noise,2,1.15,0.02,19,2,0.022106435260994498,0.018653833678824908,0.9957926747244447,1.0,0.41480726508211563,0.24666259229770432,0,0.0,0.09565608230830552
MANFIZ_validation,2,1.15,0.02,19,1,0.022121132443503628,0.018680147551783915,0.997275919299885,1.0,0.33678277501809256,0.13595971344654345,0,0.0,0.06961986996390054
MANFIZ_validation,2,1.15,0.02,19,2,0.022106435260994498,0.018653833678824908,0.9957926747244447,1.0,0.3086917289618344,0.18356164054048843,0,0.0,0.04490345293235976
MANFIZ_noise,2,1.15,0.005,20,1,0.00887731741047627,0.006714698275740126,0.9995523580692977,1.0,0.4448072306072533,0.21537132655888935,0,0.0,0.16172146553853248
MANFIZ_noise,2,1.15,0.005,20,2,0.008095284333211048,0.006267224660433274,0.9994251378258319,1.0,0.41576225370695313,0.22711554498802594,0,0.0,0.1227565949604654
MANFIZ_validation,2,1.15,0.005,20,1,0.00887731741047627,0.006714698275740126,0.9995523580692977,1.0,0.3363441882241776,0.162854578373917,0,0.0,0.10793999486140315
MANFIZ_validation,2,1.15,0.005,20,2,0.008095284333211048,0.006267224660433274,0.9994251378258319,1.0,0.30962942277645084,0.1691391040702007,0,0.0,0.07200621197241074
MANFIZ_noise,2,1.15,0.01,20,1,0.012919910974650093,0.010495834840039868,0.9990518840632101,1.0,0.44483310027607925,0.21604204870793742,0,0.0,0.15372412263632101
MANFIZ_noise,2,1.15,0.01,20,2,0.012143823696334374,0.01002827003120684,0.9987077736680194,1.0,0.4157856639858405,0.22558444214616727,0,0.0,0.11403105895938505
MANFIZ_validation,2,1.15,0.01,20,1,0.012919910974650093,0.010495834840039868,0.9990518840632101,1.0,0.33637005789300417,0.16336481342353007,0,0.0,0.09811018722123535
